90175	美都能源	26,134,845	1.06%
90176	中國巨石	183,625,533	5.24%
90177	雅戈爾	31,819,670	0.88%
90180	瑞茂通	3,467,103	0.34%
90183	生益科技	18,822,899	0.88%
90185	格力地產	4,574,939	0.22%
90188	兗州煤業	8,623,097	0.29%
90190	錦州港	1,221,624	0.06%
90195	中牧股份	646,121	0.15%
90196	復星醫藥	22,094,093	1.15%
90197	伊力特	1,840,613	0.41%
90200	江蘇吳中	2,482,263	0.34%
90201	生物股份	25,029,172	2.24%
90206	有研新材	1,977,719	0.23%
90208	新湖中寶	35,479,553	0.41%
90210	紫江企業	1,354,899	0.08%
90216	浙江醫藥	18,191,403	1.92%
90218	全柴動力	101	0.00%
90219	南山鋁業	82,453,166	1.16%
90221	海航控股	22,264,712	0.13%
90226	瀚葉股份	1,009,459	0.05%
90230	滄州大化	397,852	0.09%
90231	凌鋼股份	992,667	0.05%
90233	圓通速遞	1,579,372	0.20%
90236	桂冠電力	10,201,990	0.28%
90238	*ST椰島	1,600	0.00%
90239	雲南城投	3,378,169	0.21%
90240	華業資本	4,650,447	0.32%
90246	萬通地產	3,300	0.00%
90248	延長化建	4,471	0.00%
90251	冠農股份	906,141	0.11%
90252	中恆集團	5,223,271	0.15%
90255	夢舟股份	4,220,080	0.23%
90256	廣彙能源	3,672,379	0.05%
90257	大湖股份	345,607	0.08%
90258	首旅酒店	60,674,203	9.71%
90259	廣晟有色	309,606	0.11%
90260	凱樂科技	4,243,287	0.67%
90261	陽光照明	1,808,165	0.12%
90266	北京城建	5,689,539	0.36%
90267	海正藥業	2,950,839	0.30%
90268	國電南自	62,301	0.00%
90269	贛粵高速	8,197,220	0.35%
90270	外運發展	7,026,960	0.77%
90271	航天信息	16,562,929	0.89%
90273	嘉化能源	26,886,766	2.07%
90276	恆瑞醫藥	539,061,468	14.72%
90277	億利潔能	6,796,386	0.25%
90278	東方創業	193,422	0.03%
90280	中央商場	1,527,920	0.13%
90282	南鋼股份	79,331	0.00%
90284	浦東建設	13,998,992	1.44%
90285	羚銳製藥	3,742,149	0.69%
90289	*ST信通	119,571	0.02%
90290	華儀電氣	293,737	0.05%
90291	西水股份	1,855,290	0.18%
90292	遠達環保	1,005,624	0.12%
90295	鄂爾多斯	2,318,351	0.37%
90297	廣匯汽車	22,865,581	0.31%
90298	安琪酵母	73,920,809	8.97%
90299	安迪蘇	1,748,176	0.30%
90300	維維股份	1,511,400	0.09%
90305	恆順醋業	5,174,258	0.66%
90307	酒鋼宏興	1,979,808	0.03%
90309	萬華化學	40,078,941	1.46%
90310	桂東電力	7,116,569	0.85%
90312	平高電氣	1,757,383	0.12%
90315	上海家化	8,322,031	1.23%
90316	洪都航空	356,978	0.04%
90317	營口港	321,233	0.00%
90318	新力金融	62,786	0.01%
90321	*ST正源	226,801	0.01%
90323	瀚藍環境	18,177,103	2.37%
90325	華發股份	12,322,870	0.64%
90326	西藏天路	1,568,333	0.18%
90327	大東方	1,638,359	0.22%
90329	中新藥業	2,406,706	0.42%
90332	白雲山	6,866,269	0.64%
90333	長春燃氣	5,900	0.00%
90335	國機汽車	1,018,936	0.09%
90337	美克家居	1,199,341	0.08%
90338	西藏珠峰	1,550,168	0.97%
90340	華夏幸福	14,687,567	0.49%
90343	航天動力	1,469,173	0.23%
90345	長江通信	65,700	0.03%
90346	恆力股份	2,837,519	0.30%
90348	陽泉煤業	25,109,317	1.04%
90350	山東高速	16,847,463	0.35%
90351	亞寶藥業	810,541	0.11%
90352	浙江龍盛	25,891,004	0.79%
90353	旭光股份	2,000	0.00%
90362	江西銅業	7,198,509	0.34%
90363	聯創光電	963,063	0.21%
90366	寧波韻升	4,402,593	0.44%
90369	西南證券	8,571,313	0.15%
90372	中航電子	2,705,088	0.15%
90373	中文傳媒	4,130,249	0.29%
90375	華菱星馬	308,701	0.05%
90376	首開股份	4,473,731	0.17%
90377	寧滬高速	42,230,882	1.11%
90378	天科股份	2,881	0.00%
90380	健康元	5,353,153	0.34%
90381	青海春天	1,670	0.00%
90382	廣東明珠	4,600	0.00%
90383	金地集團	29,415,647	0.65%
90386	北巴傳媒	506,652	0.06%
90387	海越股份	975,141	0.25%
90388	龍淨環保	2,315,974	0.21%
90389	江山股份	19,600	0.00%
90391	航發科技	1,359,543	0.41%
90392	盛和資源	142,744	0.01%
90393	粵泰股份	4,133,573	0.41%
90395	盤江股份	2,351,320	0.14%
90396	金山股份	224,150	0.01%
90397	*ST安煤	562,483	0.05%
90398	海瀾之家	47,779,972	1.06%
90399	*ST撫鋼	1,231,708	0.10%
90400	紅豆股份	2,265,706	0.11%
90403	大有能源	85,459	0.00%
90405	動力源	195,121	0.03%
90406	國電南瑞	102,883,575	4.66%
90409	三友化工	10,102,891	0.49%
90410	華勝天成	2,832,061	0.25%
90415	小商品城	11,225,682	0.20%
90416	湘電股份	2,356,443	0.26%
90418	江淮汽車	2,208,149	0.11%
90420	現代製藥	6,161,581	1.07%
90422	昆藥集團	1,013,342	0.14%
90425	青松建化	87,887	0.00%
90426	華魯恆升	13,425,005	0.83%
90428	中遠海特	1,651,983	0.09%
90432	退市吉恩	331,301	0.02%
90433	冠豪高新	723,247	0.05%
90435	北方導航	4,373,913	0.29%
90436	片仔？	6,058,770	1.00%
90438	通威股份	36,957,325	1.32%
90439	瑞貝卡	18,286,012	1.61%
90446	金證股份	4,964,385	0.59%
90449	寧夏建材	651,839	0.13%
90452	涪陵電力	253,902	0.11%
90458	時代新材	829,111	0.12%
90459	貴研鉑業	1,308,949	0.38%
90460	士蘭微	6,935,682	0.55%
90466	藍光發展	10,711,400	0.36%
90467	好當家	159,100	0.01%
90468	百利電氣	504,778	0.06%
90469	風神股份	300	0.00%
90470	六國化工	800	0.00%
90477	杭蕭鋼構	4,729,108	0.28%
90478	科力遠	95,692	0.00%
90479	千金藥業	551,004	0.15%
90480	凌雲股份	428,093	0.11%
90481	雙良節能	2,128,549	0.13%
90482	中國動力	9,558,155	1.05%
90483	福能股份	1,279,975	0.10%
90485	信威集團	3,830,715	0.21%
90486	揚農化工	4,598,085	1.48%
90487	亨通光電	19,434,967	1.11%
90488	天藥股份	963,430	0.10%
90489	中金黃金	14,888,464	0.43%
90490	鵬欣資源	1,477,542	0.09%
90491	龍元建設	3,606,724	0.38%
90495	晉西車軸	1,215,253	0.10%
90496	精工鋼構	2,418,986	0.16%
90497	馳宏鋅鍺	30,825,409	0.71%
90498	烽火通信	7,597,156	0.73%
90499	科達潔能	4,411,385	0.31%
90500	中化國際	3,443,936	0.16%
90501	航天晨光	720,881	0.17%
90502	安徽水利	931,871	0.10%
90503	華麗家族	11,764,070	0.73%
90507	方大特鋼	6,808,365	0.51%
90508	上海能源	100	0.00%
90509	天富能源	1,891,313	0.20%
90510	黑牡丹	1,032,488	0.12%
90511	國藥股份	10,301,668	3.71%
90513	聯環藥業	109,561	0.03%
90516	方大炭素	24,035,681	1.39%
90517	置信電氣	1,703,103	0.13%
90518	康美藥業	34,243,550	0.77%
90519	貴州茅台	90,897,125	7.23%
90521	華海藥業	11,423,308	0.92%
90522	中天科技	14,806,438	0.54%
90523	貴航股份	9,520	0.00%
90525	長園集團	11,141,018	0.88%
90526	菲達環保	2,485,200	0.45%
90527	江南高纖	4,162,934	0.34%
90528	中鐵工業	4,266,093	0.23%
90531	豫光金鉛	1,291,575	0.11%
90532	宏達礦業	60,411	0.01%
90535	天士力	61,973,577	4.09%
90536	中國軟件	9,940,177	2.00%
90537	億晶光電	1,327,556	0.11%
90545	卓郎智能	656,127	0.09%
90546	山煤國際	156,699	0.00%
90547	山東黃金	11,143,833	0.76%
90548	深高速	8,829,178	0.61%
90549	廈門鎢業	9,374,548	0.66%
90551	時代出版	1,047,248	0.20%
90552	凱盛科技	2,217,284	0.29%
90557	康緣藥業	4,281,615	0.71%
90559	老白干酒	4,916,499	1.00%
90561	江西長運	19,900	0.00%
90562	國睿科技	2,105,886	0.49%
90563	法拉電子	602,270	0.26%
90565	迪馬股份	1,938,501	0.08%
90566	濟川藥業	6,556,540	0.80%
90567	山鷹紙業	141,852,736	3.10%
90568	中珠醫療	7,265,569	0.43%
90570	恆生電子	7,724,446	1.25%
90571	信雅達	1,102,006	0.25%
90572	康恩貝	10,626,458	0.42%
90577	精達股份	1,910,662	0.09%
90578	京能電力	7,023,784	0.13%
90580	臥龍電氣	2,997,937	0.26%
90582	天地科技	8,495,176	0.20%
90583	海油工程	17,104,539	0.38%
90584	長電科技	32,073,966	3.25%
90585	海螺水泥	334,158,065	8.35%
90586	金晶科技	3,617,001	0.25%
90587	新華醫療	2,872,797	0.71%
90588	用友網絡	7,122,349	0.38%
90589	廣東榕泰	101	0.00%
90594	益佰製藥	3,566,302	0.45%
90596	新安股份	3,843,764	0.55%
90597	光明乳業	3,566,947	0.29%
90598	北大荒	2,397,519	0.13%
90600	青島啤酒	5,044,424	0.72%
90601	方正科技	2,262,523	0.10%
90604	市北高新	90	0.00%
90606	綠地控股	48,811,211	0.40%
90611	大眾交通	2,499,213	0.15%
90612	老鳳祥	2,972,555	0.93%
90613	神奇製藥	463,705	0.09%
90614	鵬起科技	12,739,286	0.98%
90616	金楓酒業	5,335	0.00%
90617	國新能源	3,230,618	0.35%
90618	氯鹼化工	4,941	0.00%
90620	天宸股份	6,195	0.00%
90621	華鑫股份	825,561	0.15%
90622	光大嘉寶	2,028	0.00%
90623	華誼集團	2,142,416	0.22%
90624	復旦復華	187,303	0.02%
90626	申達股份	555,101	0.07%
90628	新世界	353,457	0.06%
90629	華建集團	34,132	0.00%
90633	浙數文化	2,230,921	0.17%
90634	*ST富控	27,723	0.00%
90635	大眾公用	1,948,381	0.08%
90636	三愛富	60,346	0.01%
90637	東方明珠	16,207,564	0.61%
90638	新黃浦	463,814	0.08%
90639	浦東金橋	647,705	0.09%
90640	號百控股	527,214	0.08%
90641	萬業企業	8,946,157	1.10%
90642	申能股份	76,967,438	1.69%
90643	愛建集團	22,779,916	1.58%
90645	中源協和	1,547,584	0.40%
90648	外高橋	872,403	0.09%
90649	城投控股	11,126,777	0.45%
90650	錦江投資	889,703	0.22%
90651	飛樂音響	3,404,532	0.34%
90654	ST中安	549,738	0.07%
90655	豫園股份	6,771,910	0.47%
90657	信達地產	18,130,237	1.18%
90658	電子城	23,891	0.00%
90660	福耀玻璃	304,488,192	15.20%
90661	新南洋	1,516,588	0.58%
90662	強生控股	713,490	0.06%
90663	陸家嘴	3,792,493	0.15%
90664	哈藥股份	13,022,186	0.52%
90666	奧瑞德	2,430,392	0.30%
90667	太極實業	22,990,939	1.92%
90668	尖峰集團	4,317,069	1.25%
90673	東陽光科	9,488,786	0.38%
90674	川投能源	73,172,952	1.66%
90675	中華企業	488,185	0.02%
90676	交運股份	1,222,634	0.12%
90677	航天通信	17,800	0.00%
90682	南京新百	4,847,921	0.55%
90684	珠江實業	5,334,851	0.62%
90685	中船防務	2,838,881	0.34%
90686	金龍汽車	127,816	0.02%
90687	剛泰控股	1,814,784	0.16%
90688	上海石化	20,449,819	0.27%
90690	青島海爾	493,973,873	8.10%
90693	東百集團	3,915,585	0.43%
90694	大商股份	2,211,091	0.75%
90697	歐亞集團	2,117,766	1.36%
90699	均勝電子	10,370,484	1.09%
90703	三安光電	83,758,010	2.05%
90704	物產中大	17,949,861	1.34%
90705	中航資本	52,802,924	0.69%
90708	光明地產	6,010,143	0.46%
90711	盛屯礦業	2,607,356	0.17%
90715	文投控股	1,127,538	0.25%
90716	鳳凰股份	882,341	0.09%
90717	天津港	1,698,030	0.10%
90718	東軟集團	16,957,286	1.37%
90720	祁連山	2,803,372	0.36%
90723	首商股份	100	0.00%
90724	寧波富達	6,783	0.00%
90729	重慶百貨	18,538,152	4.56%
90730	中國高科	195,351	0.03%
90736	蘇州高新	11,767,382	0.98%
90737	中糧糖業	27,899,689	1.35%
90739	遼寧成大	9,710,524	0.63%
90741	華域汽車	205,209,815	7.15%
90742	一汽富維	2,038,843	0.40%
90743	華遠地產	5,903,043	0.25%
90747	ST大控	12,900	0.00%
90748	上實發展	7,236,584	0.51%
90750	江中藥業	3,588,386	0.85%
90754	錦江股份	3,706,645	0.57%
90755	廈門國貿	3,945,879	0.21%
90756	浪潮軟件	1,275,426	0.39%
90757	長江傳媒	1,055,009	0.08%
90758	紅陽能源	611,508	0.09%
90759	洲際油氣	111,829	0.00%
90760	中航沈飛	1,436,807	0.41%
90761	安徽合力	6,880,951	0.92%
90763	通策醫療	2,623,438	0.81%
90765	中航重機	3,809,818	0.48%
90770	綜藝股份	189,916	0.01%
90773	西藏城投	470,145	0.06%
90775	南京熊貓	1,784,369	0.26%
90776	東方通信	1,962,775	0.20%
90778	*ST友好	54,100	0.01%
90779	水井坊	70,162,213	14.36%
90780	通寶能源	1,192,996	0.10%
90782	新鋼股份	14,695,319	0.52%
90783	魯信創投	337,774	0.04%
90784	魯銀投資	99,121	0.01%
90785	新華百貨	501	0.00%
90787	中儲股份	41,104,806	2.21%
90790	輕紡城	1,638,123	0.11%
90794	保稅科技	540,638	0.04%
90795	國電電力	66,233,902	0.33%
90797	浙大網新	95,300	0.01%
90801	華新水泥	15,912,688	1.63%
90802	福建水泥	144,795	0.03%
90803	新奧股份	1,658,129	0.13%
90804	鵬博士	40,962,119	2.85%
90805	悅達投資	529,940	0.06%
90807	*ST天業	323,012	0.04%
90808	馬鋼股份	40,894,036	0.68%
90809	山西汾酒	4,545,482	0.52%
90811	東方集團	4,797,829	0.14%
90814	杭州解百	4,143,704	0.57%
90816	安信信托	29,075,265	0.62%
90818	中路股份	2,111,812	0.88%
90820	隧道股份	9,088,918	0.28%
90823	世茂股份	30,893,221	0.82%
90824	益民集團	5,063,955	0.48%
90825	新華傳媒	1,502,650	0.14%
90826	蘭生股份	450,525	0.10%
90827	百聯股份	4,126,430	0.26%
90828	茂業商業	5,921,361	0.91%
90829	人民同泰	1,330,035	0.22%
90830	香溢融通	1,099,209	0.24%
90831	廣電網絡	534,522	0.09%
90833	第一醫藥	27,900	0.01%
90835	上海機電	2,814,119	0.34%
90837	海通證券	84,637,489	1.04%
90838	上海九百	560,170	0.13%
90839	四川長虹	3,984,963	0.08%
90845	寶信軟件	46,094	0.00%
90846	同濟科技	1,261,825	0.20%
90850	華東電腦	1,607,120	0.38%
90856	中天能源	3,276,400	0.28%
90858	銀座股份	96,632	0.01%
90859	王府井	26,044,543	8.53%
90860	京城股份	762,452	0.23%
90862	中航高科	1,355,888	0.17%
90863	內蒙華電	8,853,763	0.15%
90864	哈投股份	1,117,656	0.07%
90867	通化東寶	124,788,957	6.32%
90869	智慧能源	1,182,869	0.05%
90871	石化油服	855,216	0.00%
90872	中炬高新	16,732,666	2.10%
90873	梅花生物	2,656,300	0.08%
90874	創業環保	987,769	0.09%
90875	東方電氣	3,513,046	0.17%
90876	洛陽玻璃	460,583	0.17%
90879	航天電子	11,224,782	0.46%
90880	博瑞傳播	951,325	0.12%
90881	亞泰集團	4,629,347	0.14%
90882	廣澤股份	400	0.00%
90884	杉杉股份	9,982,188	1.21%
90885	宏發股份	51,471,906	6.91%
90886	國投電力	59,268,314	0.87%
90887	伊利股份	685,584,069	11.36%
90888	新疆眾和	1,172,999	0.14%
90891	秋林集團	46,302	0.01%
90893	航發動力	12,467,318	0.64%
90894	廣日股份	1,437,594	0.16%
90895	張江高科	5,659,438	0.36%
90897	廈門空港	3,432,077	1.15%
90900	長江電力	1,182,331,217	10.27%
90909	華安證券	7,700,605	0.28%
90917	重慶燃氣	127,494	0.00%
90919	江蘇銀行	42,991,735	0.71%
90926	杭州銀行	12,163,091	0.58%
90933	愛柯迪	32,900	0.02%
90958	東方證券	28,894,274	0.55%
90959	江蘇有線	2,275,404	0.05%
90963	岳陽林紙	482,817	0.04%
90965	福成股份	135,900	0.02%
90967	內蒙一機	2,630,966	0.27%
90970	中材國際	3,379,583	0.20%
90971	恆源煤電	5,354,564	0.53%
90973	寶勝股份	2,409,800	0.26%
90975	新五豐	297,926	0.04%
90976	健民集團	71,900	0.04%
90977	中國電影	4,681,662	0.82%
90978	宜華生活	9,169,903	0.61%
90979	廣安愛眾	30,909	0.00%
90981	匯鴻集團	668,111	0.27%
90983	惠而浦	7,200	0.00%
90985	雷鳴科化	89	0.00%
90986	科達股份	1,506,098	0.27%
90987	航民股份	3,064,108	0.48%
90988	赤峰黃金	3,176,801	0.22%
90990	四創電子	407,356	0.29%
90993	馬應龍	4,285,731	0.99%
90995	文山電力	163,911	0.03%
90996	貴廣網絡	178,576	0.05%
90997	開灤股份	161,808	0.01%
90998	九州通	8,215,692	0.49%
90999	招商證券	21,682,861	0.44%
91000	唐山港	24,134,618	0.43%
91001	大同煤業	10,037,648	0.59%
91002	晉億實業	1,241,829	0.15%
91003	柳鋼股份	12,372,472	0.48%
91005	*ST重鋼	18,910,772	0.22%
91006	大秦鐵路	527,019,623	3.54%
91009	南京銀行	121,577,962	1.43%
91010	文峰股份	2,775,145	0.15%
91012	隆基股份	41,286,850	1.49%
91015	陝西黑貓	405,396	0.04%
91016	節能風電	6,190,999	0.14%
91018	寧波港	31,565,976	0.24%
91019	山東出版	318,400	0.11%
91020	華鈺礦業	931,948	0.32%
91021	春秋航空	21,193,616	2.64%
91038	一拖股份	3,198,637	0.53%
91058	賽輪金宇	9,244,539	0.40%
91066	中信建投	16,800	0.00%
91069	西部黃金	286,656	0.04%
91088	中國神華	70,591,256	0.42%
91098	中南傳媒	109,493,007	6.09%
91099	太平洋	35,642,509	0.55%
91100	恆立液壓	1,379,223	0.15%
91101	昊華能源	407,534	0.03%
91106	中國一重	1,204,745	0.01%
91107	四川成渝	5,757,355	0.26%
91108	財通證券	1,126,000	0.31%
91111	中國國航	33,174,961	0.35%
91116	三江購物	1,241,895	0.30%
91117	中國化學	49,658,076	1.00%
91118	海南橡膠	7,140,045	0.18%
91126	四方股份	1,897,562	0.23%
91127	小康股份	457,096	0.25%
91128	常熟銀行	2,297,331	0.23%
91139	深圳燃氣	7,018,036	0.24%
91155	新城控股	7,296,383	1.01%
91158	重慶水務	5,763,026	0.12%
91163	三角輪胎	360,079	0.12%
91166	興業銀行	191,181,724	1.00%
91168	西部礦業	5,366,077	0.22%
91169	北京銀行	176,628,654	0.96%
91179	中國西電	4,261,340	0.08%
91186	中國鐵建	57,760,427	0.50%
91198	東興證券	6,146,602	0.22%
91199	江南水務	603,780	0.06%
91200	上海環境	1,841,329	0.27%
91208	東材科技	195,587	0.03%
91211	國泰君安	59,986,501	0.79%
91212	白銀有色	2,839,744	0.14%
91216	君正集團	23,492,222	0.27%
91218	吉鑫科技	2,694,023	0.27%
91222	林洋能源	2,594,833	0.14%
91225	陝西煤業	76,916,483	0.76%
91226	華電重工	1,667,974	0.14%
91228	廣州港	6,856,501	0.47%
91229	上海銀行	73,546,540	1.98%
91231	環旭電子	11,685,654	0.53%
91233	桐昆股份	12,974,679	0.76%
91238	廣汽集團	10,274,343	0.16%
91258	龐大集團	2,252,334	0.03%
91288	農業銀行	757,262,911	0.25%
91311	駱駝股份	8,311,298	0.97%
91318	中國平安	559,257,289	5.16%
91326	秦港股份	609,700	0.10%
91328	交通銀行	291,453,476	0.74%
91330	綠色動力	20,000	0.01%
91333	廣深鐵路	109,134,088	1.93%
91336	新華保險	8,974,638	0.43%
91339	百隆東方	14,514,115	0.96%
91360	三六零	1,671,164	0.42%
91368	綠城水務	141,879	0.01%
91369	陝鼓動力	2,295,312	0.14%
91375	中原證券	4,033,615	0.22%
91377	興業證券	27,513,059	0.41%
91388	怡球資源	380	0.00%
91390	中國中鐵	70,161,052	0.38%
91398	工商銀行	780,227,052	0.28%
91515	東風股份	8,777,427	0.78%
91555	東吳證券	12,764,287	0.44%
91566	九牧王	250,494	0.04%
91567	三星醫療	2,262,537	0.15%
91588	北辰實業	12,674,131	0.47%
91595	上海電影	132,980	0.12%
91600	中國鋁業	54,241,533	0.49%
91601	中國太保	58,479,746	0.93%
91607	上海醫藥	13,019,418	0.67%
91608	中信重工	2,610,422	0.06%
91611	中國核建	4,059,473	0.42%
91618	中國中冶	49,889,693	0.27%
91628	中國人壽	23,154,212	0.11%
91633	長城汽車	24,554,070	0.40%
91636	旗濱集團	39,679,400	1.53%
91666	平煤股份	10,354,409	0.43%
91668	中國建築	321,276,201	0.77%
91669	中國電建	35,820,407	0.32%
91678	濱化股份	9,865,335	0.63%
91688	華泰證券	60,939,787	1.11%
91689	拓普集團	8,298,477	3.39%
91699	潞安環能	21,909,894	0.73%
91700	風範股份	1,192,521	0.10%
91717	鄭煤機	19,754,558	1.33%
91718	際華集團	10,929,788	0.24%
91727	上海電氣	10,418,136	0.10%
91766	中國中車	106,625,217	0.46%
91777	力帆股份	2,154,192	0.17%
91788	光大證券	15,564,567	0.39%
91789	寧波建工	816,125	0.08%
91798	*ST藍科	25,342	0.00%
91799	星宇股份	5,685,571	2.05%
91800	中國交建	23,691,521	0.20%
91801	皖新傳媒	1,061,075	0.05%
91808	中海油服	4,791,235	0.16%
91811	新華文軒	595,027	0.29%
91818	光大銀行	201,754,771	0.50%
91828	美凱龍	1,880,549	0.59%
91838	成都銀行	1,715,300	0.47%
91857	中國石油	132,647,874	0.08%
91858	中國科傳	299,351	0.22%
91866	中遠海發	16,345,841	0.20%
91872	招商輪船	680,345	0.01%
91877	正泰電器	13,625,122	0.78%
91878	浙商證券	2,286,911	0.18%
91880	大連港	3,321,289	0.04%
91881	中國銀河	8,528,662	0.69%
91886	江河集團	833,283	0.07%
91888	中國國旅	206,409,863	10.57%
91890	亞星錨鏈	390,654	0.04%
91898	中煤能源	9,638,875	0.10%
91899	紫金礦業	110,444,071	0.65%
91901	方正證券	1,277,258,225	15.51%
91908	京運通	3,592,875	0.18%
91918	新集能源	269,714	0.01%
91919	中遠海控	29,959,603	0.39%
91928	鳳凰傳媒	2,654,149	0.10%
91929	吉視傳媒	1,422,377	0.04%
91933	永輝超市	104,911,930	1.28%
91939	建設銀行	424,808,044	4.42%
91958	金鉬股份	4,855,628	0.15%
91965	中國汽研	25,840	0.00%
91966	玲瓏輪胎	568,586	0.14%
91968	寶鋼包裝	85,985	0.01%
91969	海南礦業	577,368	0.02%
91985	中國核電	35,888,604	0.23%
91988	中國銀行	586,699,354	0.27%
91989	中國重工	61,137,863	0.33%
91991	大唐發電	9,922,349	0.09%
91992	金隅集團	30,867,278	0.37%
91996	豐林集團	6,955,856	0.73%
91997	貴陽銀行	6,948,340	0.56%
91998	中信銀行	71,872,503	0.22%
93000	人民網	2,644,412	0.23%
93001	奧康國際	34	0.00%
93005	晶方科技	119,801	0.06%
93007	花王股份	5,900	0.00%
93008	喜臨門	946,918	0.30%
93009	北特科技	250	0.00%
93019	中科曙光	2,036,699	0.31%
93025	大豪科技	811,335	0.12%
93056	德邦股份	551,812	0.55%
93060	國檢集團	40,300	0.06%
93077	和邦生物	45,777,134	0.51%
93080	新疆火炬	86,900	0.24%
93098	森特股份	35,233	0.04%
93103	橫店影視	74,600	0.14%
93106	恆銀金融	158,200	0.20%
93108	潤達醫療	2,228,275	0.43%
93111	康尼機電	2,142,433	0.29%
93113	金能科技	117,400	0.03%
93116	紅蜻蜓	94,150	0.02%
93118	共進股份	825,974	0.10%
93126	中材節能	719,226	0.11%
93128	華貿物流	3,096,758	0.32%
93157	拉夏貝爾	64,800	0.11%
93160	匯頂科技	742,613	0.32%
93165	榮晟環保	166,071	0.37%
93167	渤海輪渡	76,597	0.01%
93168	莎普愛思	691,348	0.23%
93169	蘭石重裝	700,302	0.06%
93180	金牌廚櫃	84,641	0.45%
93188	亞邦股份	615,872	0.10%
93198	迎駕貢酒	1,864,891	0.23%
93225	新鳳鳴	186,345	0.15%
93228	景旺電子	169,229	0.20%
93233	大參林	2,011,584	5.02%
93239	浙江仙通	281,854	0.31%
93258	電魂網絡	143,851	0.21%
