90570	恆生電子	8,919,255	1.44%
90571	信雅達	1,096,486	0.25%
90572	康恩貝	8,774,439	0.35%
90577	精達股份	966,147	0.04%
90578	京能電力	7,196,701	0.13%
90580	臥龍電氣	3,650,823	0.32%
90582	天地科技	16,113,105	0.38%
90583	海油工程	18,425,630	0.41%
90584	長電科技	32,038,731	3.25%
90585	海螺水泥	358,948,985	8.97%
90586	金晶科技	3,544,701	0.24%
90587	新華醫療	2,087,874	0.51%
90588	用友網絡	9,795,887	0.52%
90589	廣東榕泰	101	0.00%
90594	益佰製藥	1,590,657	0.20%
90596	新安股份	3,950,019	0.57%
90597	光明乳業	3,071,007	0.25%
90598	北大荒	3,036,118	0.17%
90600	青島啤酒	8,288,736	1.19%
90601	方正科技	2,252,523	0.10%
90604	市北高新	90	0.00%
90606	綠地控股	78,848,451	0.64%
90611	大眾交通	3,014,054	0.19%
90612	老鳳祥	2,638,786	0.83%
90613	神奇製藥	437,305	0.09%
90614	鵬起科技	13,860,906	1.07%
90616	金楓酒業	5,035	0.00%
90617	國新能源	3,225,218	0.35%
90618	氯鹼化工	4,941	0.00%
90620	天宸股份	6,195	0.00%
90621	華鑫股份	825,461	0.15%
90622	光大嘉寶	2,028	0.00%
90623	華誼集團	348,422	0.03%
90624	復旦復華	187,303	0.02%
90626	申達股份	502,909	0.07%
90628	新世界	352,257	0.06%
90629	華建集團	34,132	0.00%
90633	浙數文化	2,652,703	0.20%
90634	*ST富控	27,723	0.00%
90635	大眾公用	2,554,237	0.10%
90636	三愛富	60,346	0.01%
90637	東方明珠	24,860,367	0.72%
90638	新黃浦	556,477	0.08%
90639	浦東金橋	647,658	0.07%
90640	號百控股	527,214	0.08%
90641	萬業企業	8,695,777	1.07%
90642	申能股份	86,446,744	1.89%
90643	愛建集團	22,697,337	1.58%
90645	中源協和	1,547,584	0.40%
90648	外高橋	1,077,085	0.11%
90649	城投控股	22,088,726	0.91%
90650	錦江投資	803,927	0.20%
90651	飛樂音響	793,030	0.08%
90654	ST中安	548,738	0.07%
90655	豫園股份	3,611,849	0.25%
90657	信達地產	15,346,465	1.00%
90658	電子城	23,891	0.00%
90660	福耀玻璃	304,817,387	15.21%
90661	新南洋	1,391,426	0.53%
90662	強生控股	706,991	0.06%
90663	陸家嘴	3,837,782	0.15%
90664	哈藥股份	11,828,043	0.47%
90666	奧瑞德	2,332,412	0.29%
90667	太極實業	23,172,355	1.94%
90668	尖峰集團	4,244,994	1.23%
90673	東陽光科	3,969,940	0.16%
90674	川投能源	73,849,831	1.67%
90675	中華企業	488,185	0.02%
90676	交運股份	1,208,534	0.12%
90677	航天通信	17,800	0.00%
90682	南京新百	8,099,408	0.83%
90684	珠江實業	4,387,319	0.51%
90685	中船防務	1,629,714	0.19%
90686	金龍汽車	127,816	0.02%
90687	剛泰控股	1,821,084	0.16%
90688	上海石化	26,371,743	0.35%
90690	青島海爾	444,792,913	7.29%
90693	東百集團	4,280,195	0.47%
90694	大商股份	4,507,513	1.53%
90697	歐亞集團	2,068,288	1.33%
90699	均勝電子	10,798,231	1.13%
90703	三安光電	85,093,292	2.08%
90704	物產中大	19,637,638	1.46%
90705	中航資本	54,730,743	0.71%
90708	光明地產	7,679,153	0.59%
90711	盛屯礦業	4,105,645	0.27%
90715	文投控股	2,222,040	0.17%
90716	鳳凰股份	660,441	0.07%
90717	天津港	1,657,336	0.09%
90718	東軟集團	16,853,350	1.36%
90720	祁連山	2,015,593	0.25%
90723	首商股份	100	0.00%
90724	寧波富達	6,783	0.00%
90729	重慶百貨	26,974,048	6.63%
90730	中國高科	195,251	0.03%
90736	蘇州高新	11,767,382	0.98%
90737	中糧糖業	30,067,823	1.46%
90739	遼寧成大	10,299,440	0.67%
90741	華域汽車	188,296,204	6.56%
90742	一汽富維	1,904,678	0.37%
90743	華遠地產	6,857,784	0.29%
90747	ST大控	12,900	0.00%
90748	上實發展	7,062,140	0.50%
90750	江中藥業	3,393,594	0.80%
90754	錦江股份	5,540,545	0.85%
90755	廈門國貿	3,532,384	0.19%
90756	浪潮軟件	1,501,633	0.46%
90757	長江傳媒	1,310,617	0.10%
90758	紅陽能源	326,318	0.04%
90759	洲際油氣	111,829	0.00%
90760	中航沈飛	1,869,211	0.54%
90761	安徽合力	6,787,864	0.91%
90763	通策醫療	2,048,750	0.63%
90765	中航重機	3,891,895	0.50%
90770	綜藝股份	189,916	0.01%
90773	西藏城投	470,145	0.06%
90775	南京熊貓	1,159,858	0.17%
90776	東方通信	1,948,966	0.20%
90778	*ST友好	54,100	0.01%
90779	水井坊	40,882,914	8.36%
90780	通寶能源	1,192,996	0.10%
90782	新鋼股份	73,007,356	2.61%
90783	魯信創投	337,774	0.04%
90784	魯銀投資	99,121	0.01%
90785	新華百貨	501	0.00%
90787	中儲股份	43,046,008	2.31%
90790	輕紡城	1,637,983	0.11%
90794	保稅科技	540,138	0.04%
90795	國電電力	96,733,234	0.49%
90797	浙大網新	95,200	0.01%
90801	華新水泥	19,665,211	2.02%
90802	福建水泥	144,795	0.03%
90803	新奧股份	3,217,501	0.26%
90804	鵬博士	43,329,240	3.02%
90805	悅達投資	529,940	0.06%
90807	*ST天業	323,012	0.04%
90808	馬鋼股份	151,655,839	2.54%
90809	山西汾酒	4,932,214	0.56%
90811	東方集團	4,797,829	0.14%
90814	杭州解百	2,383,242	0.33%
90816	安信信托	30,338,631	0.64%
90818	中路股份	1,623,012	0.68%
90820	隧道股份	14,212,112	0.45%
90823	世茂股份	37,047,631	0.98%
90824	益民集團	4,163,955	0.39%
90825	新華傳媒	1,502,650	0.14%
90826	蘭生股份	676,338	0.16%
90827	百聯股份	7,759,048	0.50%
90828	茂業商業	2,263,504	0.34%
90829	人民同泰	942,905	0.16%
90830	香溢融通	1,091,209	0.24%
90831	廣電網絡	489,922	0.08%
90833	第一醫藥	27,900	0.01%
90835	上海機電	4,043,465	0.50%
90837	海通證券	74,416,914	0.91%
90838	上海九百	371,180	0.09%
90839	四川長虹	3,420,299	0.07%
90845	寶信軟件	45,669	0.00%
90846	同濟科技	3,079,625	0.49%
90850	華東電腦	1,023,571	0.24%
90856	中天能源	6,456,455	0.48%
90858	銀座股份	96,632	0.01%
90859	王府井	28,961,412	9.48%
90860	京城股份	818,975	0.25%
90862	中航高科	1,112,893	0.14%
90863	內蒙華電	15,314,358	0.26%
90864	哈投股份	1,082,006	0.06%
90867	通化東寶	157,512,246	7.98%
90869	智慧能源	1,180,869	0.05%
90871	石化油服	846,923	0.00%
90872	中炬高新	15,147,000	1.90%
90873	梅花生物	2,495,216	0.08%
90874	創業環保	1,010,595	0.09%
90875	東方電氣	2,039,631	0.10%
90876	洛陽玻璃	401,500	0.15%
90879	航天電子	7,873,396	0.32%
90880	博瑞傳播	951,325	0.12%
90881	亞泰集團	4,462,620	0.13%
90882	廣澤股份	400	0.00%
90884	杉杉股份	9,469,035	1.15%
90885	宏發股份	57,532,123	7.72%
90886	國投電力	63,418,907	0.93%
90887	伊利股份	810,342,729	13.43%
90888	新疆眾和	1,145,549	0.13%
90891	秋林集團	46,302	0.01%
90893	航發動力	12,629,298	0.64%
90894	廣日股份	866,035	0.10%
90895	張江高科	6,145,896	0.39%
90897	廈門空港	3,310,102	1.11%
90900	長江電力	1,163,229,346	10.10%
90909	華安證券	9,733,161	0.36%
90917	重慶燃氣	429,043	0.02%
90919	江蘇銀行	45,373,588	0.75%
90926	杭州銀行	16,192,302	0.77%
90933	愛柯迪	12,337	0.00%
90958	東方證券	31,801,972	0.61%
90959	江蘇有線	2,273,604	0.05%
90963	岳陽林紙	482,817	0.04%
90965	福成股份	942,448	0.11%
90967	內蒙一機	3,235,677	0.33%
90970	中材國際	1,534,570	0.09%
90971	恆源煤電	6,065,544	0.60%
90973	寶勝股份	3,276,680	0.36%
90975	新五豐	664,430	0.10%
90976	健民集團	71,900	0.04%
90977	中國電影	5,195,844	0.91%
90978	宜華生活	7,616,080	0.51%
90979	廣安愛眾	30,909	0.00%
90981	匯鴻集團	651,078	0.26%
90983	惠而浦	7,200	0.00%
90985	雷鳴科化	89	0.00%
90986	科達股份	1,071,442	0.14%
90987	航民股份	5,255,720	0.82%
90988	赤峰黃金	2,957,334	0.20%
90990	四創電子	1,495,987	1.09%
90993	馬應龍	3,459,512	0.80%
90995	文山電力	163,911	0.03%
90996	貴廣網絡	70,975	0.02%
90997	開灤股份	161,808	0.01%
90998	九州通	16,750,818	1.00%
90999	招商證券	21,934,088	0.44%
91000	唐山港	12,708,468	0.22%
91001	大同煤業	12,007,620	0.71%
91002	晉億實業	1,204,948	0.15%
91003	柳鋼股份	14,390,490	0.56%
91005	*ST重鋼	25,681,575	0.30%
91006	大秦鐵路	650,336,229	4.37%
91009	南京銀行	128,025,882	1.50%
91010	文峰股份	2,067,923	0.11%
91012	隆基股份	48,671,947	1.75%
91015	陝西黑貓	246,917	0.02%
91016	節能風電	9,491,990	0.22%
91018	寧波港	34,319,187	0.26%
91019	山東出版	356,998	0.13%
91020	華鈺礦業	2,405,876	0.84%
91021	春秋航空	17,793,938	2.22%
91038	一拖股份	3,161,848	0.53%
91058	賽輪金宇	42,535,006	1.88%
91066	中信建投	21,448	0.00%
91069	西部黃金	199,748	0.03%
91088	中國神華	68,465,426	0.41%
91098	中南傳媒	114,921,048	6.39%
91099	太平洋	44,320,107	0.68%
91100	恆立液壓	8,365,962	0.94%
91101	昊華能源	407,534	0.03%
91106	中國一重	1,196,845	0.01%
91107	四川成渝	6,046,576	0.27%
91108	財通證券	1,376,917	0.38%
91111	中國國航	63,230,325	0.66%
91116	三江購物	965,495	0.23%
91117	中國化學	119,008,720	2.41%
91118	海南橡膠	7,140,045	0.18%
91126	四方股份	1,194,962	0.14%
91127	小康股份	574,492	0.31%
91128	常熟銀行	13,017,631	1.30%
91139	深圳燃氣	12,113,828	0.42%
91155	新城控股	12,764,843	1.77%
91158	重慶水務	4,744,484	0.09%
91163	三角輪胎	198,116	0.07%
91166	興業銀行	248,681,398	1.30%
91168	西部礦業	7,678,885	0.32%
91169	北京銀行	223,244,968	1.22%
91179	中國西電	4,254,440	0.08%
91186	中國鐵建	51,149,901	0.44%
91198	東興證券	8,149,492	0.29%
91199	江南水務	845,078	0.09%
91200	上海環境	1,687,332	0.25%
91208	東材科技	195,587	0.03%
91211	國泰君安	66,709,108	0.88%
91212	白銀有色	3,073,644	0.15%
91216	君正集團	19,787,310	0.23%
91218	吉鑫科技	2,694,023	0.27%
91222	林洋能源	2,544,076	0.14%
91225	陝西煤業	72,309,342	0.72%
91226	華電重工	1,667,974	0.14%
91228	廣州港	7,973,365	0.55%
91229	上海銀行	137,464,884	2.64%
91231	環旭電子	11,095,911	0.50%
91233	桐昆股份	29,803,881	1.76%
91238	廣汽集團	8,345,095	0.13%
91258	龐大集團	2,248,834	0.03%
91288	農業銀行	907,245,501	0.30%
91311	駱駝股份	8,844,055	1.04%
91318	中國平安	647,680,007	5.97%
91326	秦港股份	654,400	0.03%
91328	交通銀行	399,342,855	1.01%
91330	綠色動力	347,000	0.29%
91333	廣深鐵路	105,548,618	1.86%
91336	新華保險	13,495,354	0.64%
91339	百隆東方	14,514,115	0.96%
91360	三六零	3,692,917	0.92%
91368	綠城水務	404,796	0.05%
91369	陝鼓動力	2,295,312	0.14%
91375	中原證券	6,366,062	0.35%
91377	興業證券	33,594,980	0.50%
91388	怡球資源	380	0.00%
91390	中國中鐵	83,691,845	0.44%
91398	工商銀行	882,857,052	0.32%
91515	東風股份	9,048,266	0.81%
91555	東吳證券	14,294,697	0.49%
91566	九牧王	250,494	0.04%
91567	三星醫療	2,216,555	0.15%
91588	北辰實業	11,182,427	0.42%
91595	上海電影	200,717	0.18%
91600	中國鋁業	60,505,351	0.55%
91601	中國太保	60,184,525	0.95%
91607	上海醫藥	17,836,080	0.92%
91608	中信重工	2,602,622	0.06%
91611	中國核建	4,648,778	0.48%
91618	中國中冶	64,310,053	0.36%
91628	中國人壽	31,163,387	0.14%
91633	長城汽車	25,653,576	0.42%
91636	旗濱集團	5,358,060	0.20%
91666	平煤股份	24,821,484	1.05%
91668	中國建築	442,982,015	1.06%
91669	中國電建	41,300,274	0.37%
91678	濱化股份	5,208,767	0.33%
91688	華泰證券	50,700,750	0.93%
91689	拓普集團	8,244,257	3.36%
91699	潞安環能	20,655,048	0.69%
91700	風範股份	1,190,632	0.10%
91717	鄭煤機	22,394,346	1.50%
91718	際華集團	12,682,883	0.28%
91727	上海電氣	21,446,323	0.21%
91766	中國中車	132,636,018	0.57%
91777	力帆股份	2,150,037	0.17%
91788	光大證券	19,569,738	0.50%
91789	寧波建工	748,486	0.07%
91798	*ST藍科	25,342	0.00%
91799	星宇股份	5,441,343	1.97%
91800	中國交建	27,646,078	0.23%
91801	皖新傳媒	1,033,208	0.05%
91808	中海油服	4,457,442	0.15%
91811	新華文軒	300,709	0.15%
91818	光大銀行	331,660,356	0.83%
91828	美凱龍	1,967,583	0.62%
91838	成都銀行	2,809,735	0.77%
91857	中國石油	164,796,059	0.10%
91858	中國科傳	244,845	0.12%
91866	中遠海發	16,940,139	0.21%
91869	長飛光纖	14,900	0.01%
91872	招商輪船	680,345	0.01%
91877	正泰電器	18,098,802	1.04%
91878	浙商證券	1,642,025	0.13%
91880	大連港	2,928,397	0.03%
91881	中國銀河	7,631,104	0.62%
91886	江河集團	833,283	0.07%
91888	中國國旅	202,208,646	10.35%
91890	亞星錨鏈	120,673	0.01%
91898	中煤能源	14,272,536	0.15%
91899	紫金礦業	107,740,766	0.63%
91901	方正證券	1,315,093,388	15.97%
91908	京運通	3,944,075	0.19%
91918	新集能源	269,714	0.01%
91919	中遠海控	36,797,742	0.48%
91928	鳳凰傳媒	2,654,149	0.10%
91929	吉視傳媒	1,422,377	0.04%
91933	永輝超市	115,831,658	1.42%
91939	建設銀行	419,731,349	4.37%
91958	金鉬股份	5,077,359	0.15%
91965	中國汽研	23,940	0.00%
91966	玲瓏輪胎	947,439	0.24%
91968	寶鋼包裝	85,285	0.01%
91969	海南礦業	577,368	0.02%
91985	中國核電	38,746,764	0.24%
91988	中國銀行	616,111,016	0.29%
91989	中國重工	67,005,105	0.36%
91991	大唐發電	10,517,603	0.10%
91992	金隅集團	37,307,861	0.45%
91996	豐林集團	6,955,856	0.73%
91997	貴陽銀行	8,849,373	0.71%
91998	中信銀行	91,764,796	0.28%
93000	人民網	1,988,280	0.17%
93001	奧康國際	34	0.00%
93005	晶方科技	119,801	0.06%
93007	花王股份	19,045	0.00%
93008	喜臨門	285,679	0.08%
93009	北特科技	250	0.00%
93019	中科曙光	2,603,858	0.40%
93025	大豪科技	468,500	0.07%
93056	德邦股份	1,252,454	1.25%
93060	國檢集團	107,712	0.16%
93077	和邦生物	26,857,712	0.30%
93080	新疆火炬	3,888	0.01%
93098	森特股份	46,913	0.06%
93103	橫店影視	157,494	0.29%
93106	恆銀金融	14,920	0.01%
93108	潤達醫療	4,516,115	0.88%
93111	康尼機電	1,388,582	0.18%
93113	金能科技	153,400	0.04%
93116	紅蜻蜓	131,810	0.02%
93118	共進股份	424,347	0.05%
93126	中材節能	403,862	0.06%
93128	華貿物流	2,849,789	0.29%
93157	拉夏貝爾	78,600	0.14%
93160	匯頂科技	4,892,038	2.11%
93165	榮晟環保	405,774	0.91%
93167	渤海輪渡	76,597	0.01%
93168	莎普愛思	323,667	0.10%
93169	蘭石重裝	998,567	0.09%
93180	金牌廚櫃	459,190	2.49%
93188	ST 亞邦	749,179	0.13%
93198	迎駕貢酒	697,747	0.08%
93225	新鳳鳴	1,927,992	1.62%
93228	景旺電子	152,025	0.18%
93233	大參林	419,424	0.65%
93239	浙江仙通	264,565	0.29%
93258	電魂網絡	135,717	0.20%
