70630	銅陵有色	51,750,628	0.49%
70631	順發恆業	23,116,383	0.95%
70635	英 力 特	82,001	0.02%
70636	風華高科	7,807,278	0.87%
70650	仁和藥業	31,809,418	2.56%
70651	格力電器	469,870,805	7.81%
70652	泰達股份	573,300	0.03%
70656	金科股份	19,702,456	0.36%
70657	中鎢高新	12,659,980	1.43%
70661	長春高新	1,510,334	0.88%
70662	天夏智慧	588,479	0.05%
70665	湖北廣電	542,923	0.08%
70666	經緯紡機	3,308,733	0.63%
70667	美好置業	6,722,114	0.26%
70669	金鴻控股	760,566	0.11%
70671	陽 光 城	13,502,679	0.33%
70673	當代東方	1,127,546	0.14%
70676	智度股份	4,281,202	0.44%
70680	山推股份	46,099	0.00%
70681	視覺中國	3,930,463	0.56%
70683	遠興能源	23,108,457	0.58%
70685	中山公用	1,649,207	0.11%
70686	東北證券	2,193,005	0.09%
70687	華訊方舟	1,308,037	0.17%
70688	國城礦業	460,969	0.04%
70690	寶新能源	11,183,181	0.51%
70697	煉石有色	3,982,755	0.71%
70700	模塑科技	43,519	0.00%
70701	廈門信達	273,992	0.06%
70703	恆逸石化	6,337,994	0.27%
70709	河鋼股份	67,345,056	0.63%
70710	貝瑞基因	10,034,223	2.82%
70712	錦龍股份	2,834,565	0.31%
70717	韶鋼松山	5,344,436	0.22%
70718	蘇寧環球	22,383,251	0.73%
70719	中原傳媒	1,116,227	0.10%
70722	湖南發展	3,800	0.00%
70723	美錦能源	4,735,571	0.11%
70725	京東方Ａ	492,962,091	1.45%
70726	魯 泰Ａ	30,726,740	5.46%
70727	華東科技	9,432,473	0.20%
70728	國元證券	8,477,367	0.25%
70729	燕京啤酒	22,504,777	0.79%
70732	泰禾集團	4,032,448	0.32%
70733	振華科技	530,739	0.11%
70735	羅 牛 山	2,273,989	0.19%
70738	航發控制	1,269,392	0.11%
70739	普洛藥業	7,963,055	0.67%
70750	國海證券	5,616,539	0.13%
70751	鋅業股份	974,547	0.06%
70756	新華製藥	342,808	0.08%
70758	中色股份	7,883,296	0.40%
70760	斯太爾	500,000	0.06%
70761	本鋼板材	1,572,371	0.04%
70762	西藏礦業	173,727	0.03%
70766	通化金馬	592,862	0.06%
70767	漳澤電力	3,363,890	0.10%
70768	中航飛機	9,138,867	0.33%
70776	廣發證券	17,845,184	0.30%
70777	中核科技	100,799	0.02%
70778	新興鑄管	134,224,142	3.36%
70783	長江證券	12,108,967	0.21%
70786	北新建材	41,421,583	2.45%
70789	萬年青	13,904,005	2.26%
70792	鹽湖股份	21,927,646	0.78%
70793	華聞傳媒	1,147,982	0.05%
70795	英洛華	208,317	0.01%
70796	凱撒旅遊	50,766	0.00%
70797	中國武夷	3,677,054	0.28%
70799	酒鬼酒	1,444,461	0.44%
70800	一汽轎車	6,983,937	0.42%
70801	四川九洲	65,980	0.00%
70802	北京文化	645,112	0.08%
70806	銀河生物	1,135,471	0.10%
70807	雲鋁股份	6,560,269	0.25%
70810	創維數字	847,043	0.07%
70811	冰輪環境	7,913	0.00%
70815	美利雲	251,811	0.03%
70816	*ST慧業	6,614,173	0.46%
70818	航錦科技	6,020,344	0.87%
70819	岳陽興長	3,217	0.00%
70821	京山輕機	965,355	0.17%
70822	山東海化	66,250	0.00%
70823	超聲電子	1,032,227	0.19%
70825	太鋼不鏽	21,331,960	0.37%
70826	啟迪桑德	4,883,406	0.34%
70828	東莞控股	370,937	0.03%
70829	天音控股	17,120,240	1.61%
70830	魯西化工	17,643,821	1.20%
70831	五礦稀土	75,910	0.00%
70836	鑫茂科技	3,242,248	0.26%
70838	財信發展	275,410	0.02%
70839	中信國安	6,758,015	0.17%
70848	承德露露	38,814,889	3.96%
70851	高鴻股份	36,538	0.00%
70856	冀東裝備	18,200	0.00%
70858	五 糧 液	299,574,168	7.71%
70860	順鑫農業	14,866,602	2.60%
70861	海印股份	485,361	0.02%
70863	三湘印象	1,924,953	0.14%
70869	張 裕Ａ	1,805,478	0.39%
70875	吉電股份	5,892,593	0.27%
70876	新 希 望	22,685,463	0.53%
70877	天山股份	1,295,275	0.12%
70878	雲南銅業	1,210,166	0.08%
70881	中廣核技	653,943	0.06%
70882	華聯股份	2,323,304	0.08%
70883	湖北能源	23,970,731	0.36%
70885	同力水泥	43,528	0.00%
70887	中鼎股份	26,903,290	2.17%
70888	峨眉山Ａ	2,276,825	0.43%
70889	茂業通信	1,017,390	0.16%
70893	*ST東凌	712,365	0.09%
70895	雙匯發展	138,128,688	4.18%
70897	津濱發展	36,888	0.00%
70898	鞍鋼股份	307,275,665	4.99%
70900	現代投資	4,655,486	0.30%
70901	航天科技	440,461	0.07%
70902	新洋豐	5,638,932	0.43%
70903	雲內動力	1,804,025	0.09%
70905	廈門港務	2,200	0.00%
70908	景峰醫藥	202,172	0.02%
70910	大亞聖象	5,890,342	1.06%
70915	山大華特	655,137	0.27%
70917	電廣傳媒	3,063,071	0.21%
70918	嘉凱城	592,500	0.03%
70919	金陵藥業	538,952	0.10%
70920	南方匯通	47,500	0.01%
70921	海信科龍	3,110,214	0.34%
70922	*ST佳電	400	0.00%
70925	眾合科技	1,040,137	0.18%
70926	福星股份	5,168,846	0.53%
70928	中鋼國際	847,065	0.06%
70930	中糧生化	3,543,666	0.36%
70931	中 關 村	23,090	0.00%
70932	華菱鋼鐵	80,505,638	2.66%
70933	神火股份	892,131	0.04%
70935	四川雙馬	32,469	0.00%
70936	華西股份	101,471	0.01%
70937	冀中能源	1,970,790	0.05%
70938	紫光股份	2,728,803	0.18%
70939	*ST凱迪	1,930,781	0.04%
70951	中國重汽	10,368,241	1.54%
70957	中通客車	152,983	0.02%
70958	東方能源	157,053	0.01%
70959	首鋼股份	18,109,029	0.34%
70960	錫業股份	805,033	0.04%
70961	中南建設	24,452,908	0.65%
70963	華東醫藥	44,431,397	3.04%
70965	天保基建	198,910	0.01%
70966	長源電力	11,800	0.00%
70968	藍焰控股	2,475,666	0.25%
70969	安泰科技	708,031	0.06%
70970	中科三環	2,569,312	0.24%
70971	高升控股	552,956	0.05%
70973	佛塑科技	34,103	0.00%
70975	銀泰資源	8,094,369	0.40%
70976	華鐵股份	7,323,689	0.45%
70977	浪潮信息	4,314,705	0.33%
70979	中弘股份	8,179,614	0.09%
70980	眾泰汽車	1,796,170	0.08%
70981	銀億股份	3,329,602	0.08%
70983	西山煤電	13,753,519	0.43%
70987	越秀金控	391,538	0.01%
70988	華工科技	1,498,624	0.14%
70989	九 芝 堂	1,623,770	0.18%
70990	誠志股份	1,701,090	0.13%
70997	新 大 陸	2,786,144	0.27%
70998	隆平高科	14,545,400	1.15%
70999	華潤三九	66,785,321	6.82%
71696	宗申動力	1,331,831	0.11%
71896	豫能控股	1,616,215	0.14%
71965	招商公路	29,119,767	0.47%
71979	招商蛇口	76,261,143	0.96%
72001	新 和 成	6,091,619	0.28%
72002	鴻達興業	7,640,909	0.29%
72004	華邦健康	3,705,928	0.18%
72005	德豪潤達	3,264	0.00%
72007	華蘭生物	10,206,164	1.09%
72008	大族激光	138,557,212	12.98%
72010	傳化智聯	1,139,775	0.03%
72011	盾安環境	1,493,522	0.16%
72013	中航機電	13,712,376	0.37%
72016	世榮兆業	6,483,800	0.80%
72018	*ST華信	130,262	0.00%
72019	億帆醫藥	2,178,621	0.18%
72020	京新藥業	1,436,182	0.19%
72021	中捷資源	150,068	0.02%
72022	科華生物	18,883,469	3.66%
72023	海特高新	3,363,135	0.44%
72024	蘇寧易購	97,908,530	1.05%
72025	航天電器	1,032,931	0.24%
72027	分眾傳媒	615,877,623	4.19%
72028	思源電氣	2,969,629	0.39%
72029	七 匹 狼	24,014,542	3.17%
72030	達安基因	1,639,702	0.20%
72031	巨輪智能	1,108,312	0.05%
72032	蘇 泊 爾	34,429,685	4.19%
72033	麗江旅游	1,584,836	0.28%
72035	華帝股份	11,170,135	1.28%
72036	聯創電子	4,765,637	0.86%
72038	雙鷺藥業	3,605,544	0.52%
72040	南 京 港	11	0.00%
72041	登海種業	498,242	0.05%
72042	華孚時尚	4,159,791	0.27%
72043	兔 寶 寶	224,203	0.02%
72044	美年健康	17,265,617	0.55%
72045	國光電器	3,872,157	0.82%
72047	寶鷹股份	1,321,633	0.09%
72048	寧波華翔	522,887	0.08%
72049	紫光國微	2,457,322	0.40%
72050	三花智控	214,710,290	10.12%
72051	中工國際	2,207,460	0.19%
72052	同洲電子	63,456	0.00%
72055	得潤電子	606,096	0.12%
72056	橫店東磁	2,134,255	0.12%
72061	浙江交科	1,184,296	0.08%
72063	遠光軟件	935,854	0.11%
72064	華峰氨綸	9,109,685	0.54%
72065	東華軟件	9,199,679	0.29%
72067	景興紙業	921,123	0.08%
72068	黑貓股份	5,766,190	0.79%
72070	*ST眾和	1,820,208	0.28%
72071	長城影視	173	0.00%
72073	軟控股份	602,513	0.06%
72074	國軒高科	4,026,281	0.35%
72078	太陽紙業	7,482,067	0.28%
72079	SUZHOU GOOD-A+A	441,338	0.06%
72080	中材科技	554,854	0.04%
72081	金 螳 螂	10,557,092	0.39%
72083	孚日股份	76,894	0.00%
72085	萬豐奧威	11,674,316	0.53%
72086	東方海洋	773,128	0.10%
72089	新 海 宜	673,335	0.04%
72090	金智科技	200	0.00%
72091	江蘇國泰	3,401,862	0.21%
72092	中泰化學	20,533,058	0.95%
72093	國脈科技	582,024	0.05%
72094	青島金王	2,158,764	0.31%
72095	生 意 寶	264,854	0.10%
72097	山河智能	989,635	0.09%
72099	海翔藥業	2,615,064	0.16%
72100	天康生物	586,130	0.06%
72102	冠福股份	1,186,200	0.04%
72104	恆寶股份	42,693	0.00%
72106	萊寶高科	282,398	0.04%
72107	沃華醫藥	400	0.00%
72108	滄州明珠	5,145,275	0.36%
72110	三鋼閩光	43,988,072	2.69%
72111	威海廣泰	34,864	0.00%
72114	羅平鋅電	10,095	0.00%
72117	東港股份	2,441,394	0.67%
72118	紫鑫藥業	60,045	0.00%
72120	韻達股份	16,841,541	0.98%
72121	科陸電子	3,370,452	0.23%
72122	*ST天馬	8,420	0.00%
72123	夢網集團	201,331	0.02%
72124	天邦股份	1,705,160	0.14%
72126	銀輪股份	4,836,677	0.60%
72127	南極電商	11,307,506	0.46%
72128	露天煤業	3,140,000	0.19%
72129	中環股份	4,458,481	0.16%
72130	沃爾核材	618,337	0.04%
72131	利歐股份	945,585	0.01%
72135	東南網架	265,889	0.02%
72137	麥達數字	226	0.00%
72138	順絡電子	9,791,412	1.20%
72139	拓邦股份	5,464,376	0.53%
72142	寧波銀行	33,438,393	0.64%
72143	印紀傳媒	1,553,033	0.08%
72145	中核鈦白	643,000	0.04%
72146	榮盛發展	54,366,521	1.25%
72147	新光圓成	432,033	0.02%
72148	北緯科技	10,500	0.00%
72151	北斗星通	259,725	0.05%
72152	廣電運通	5,491,501	0.22%
72153	石基信息	5,025,834	0.47%
72155	湖南黃金	1,268,246	0.10%
72156	通富微電	5,689,584	0.49%
72157	正邦科技	5,641,017	0.24%
72158	漢鐘精機	1,212,245	0.22%
72161	遠 望 谷	2,050,973	0.27%
72167	東方鋯業	100,922	0.01%
72168	深圳惠程	621,310	0.07%
72169	智光電氣	1,814,120	0.23%
72170	芭田股份	1,599,791	0.18%
72171	楚江新材	251,124	0.02%
72172	澳洋健康	60,600	0.00%
72174	游族網絡	9,730,900	1.09%
72175	東方網絡	429,318	0.05%
72176	江特電機	2,828,218	0.19%
72177	禦銀股份	200,000	0.02%
72178	延華智能	405,664	0.05%
72179	中航光電	10,508,649	1.32%
72180	納思達	2,778,676	0.26%
72182	雲海金屬	24,596	0.00%
72183	怡 亞 通	1,082,747	0.05%
72184	海得控制	300	0.00%
72185	華天科技	28,316,881	1.32%
72189	利達光電	300	0.00%
72190	成飛集成	372,904	0.10%
72191	勁嘉股份	5,861,632	0.39%
72192	融捷股份	560,236	0.21%
72194	*ST凡谷	7,570	0.00%
72195	二三四五	13,310,706	0.29%
72197	證通電子	18,589	0.00%
72202	金風科技	20,600,581	0.70%
72203	海亮股份	11,241,234	0.66%
72204	大連重工	1,192,277	0.06%
72206	海 利 得	2,253,653	0.18%
72210	飛馬國際	272,626	0.01%
72212	南洋股份	25,286,745	2.20%
72215	諾 普 信	1,645,469	0.18%
72216	三全食品	19,970	0.00%
72217	合力泰	2,198,249	0.07%
72221	東華能源	6,605,681	0.40%
72222	福晶科技	44,038	0.01%
72223	魚躍醫療	2,905,622	0.28%
72224	三 力 士	31,509	0.00%
72226	江南化工	213,114	0.01%
72227	奧 特 迅	233	0.00%
72229	鴻博股份	18,564	0.00%
72230	科大訊飛	38,587,684	1.84%
72233	塔牌集團	6,548,679	0.54%
72236	大華股份	82,520,047	2.84%
72237	恆邦股份	497,589	0.05%
72238	天威視訊	14,584	0.00%
72239	奧特佳	220,811	0.00%
72240	威華股份	543,458	0.10%
72241	歌爾股份	56,156,745	1.73%
72242	九陽股份	307,486	0.04%
72244	濱江集團	1,738,035	0.05%
72245	澳洋順昌	3,878,795	0.39%
72246	北化股份	103,101	0.01%
72247	帝龍文化	4,339,757	0.50%
72249	大洋電機	1,332,859	0.05%
72250	聯化科技	1,254,740	0.13%
72251	步 步 高	16,583,353	1.91%
72252	上海萊士	9,583,922	0.19%
72253	川大智勝	21,000	0.00%
72254	泰和新材	915,876	0.14%
72256	兆新股份	755,764	0.04%
72258	利爾化學	952,295	0.18%
72259	升達林業	113,814	0.01%
72260	*ST德奧	118,100	0.04%
72261	拓維信息	577,895	0.05%
72262	恩華藥業	1,390,905	0.13%
72263	*ST東南	221,856	0.01%
72265	西儀股份	313	0.00%
72266	浙富控股	4,247,675	0.21%
72267	陝天然氣	3,520,383	0.31%
72268	衛 士 通	28,881,679	3.44%
72269	美邦服飾	2,173,032	0.08%
72271	東方雨虹	10,085,817	0.67%
72273	水晶光電	11,811,891	1.36%
72274	華昌化工	1,289,742	0.20%
72275	桂林三金	312,264	0.05%
72276	萬馬股份	316,921	0.03%
72277	友阿股份	416,192	0.02%
72278	神開股份	12,000	0.00%
72279	久其軟件	262,582	0.03%
72280	聯絡互動	2,368,444	0.10%
72281	光迅科技	4,151,844	0.64%
72282	博深工具	54	0.00%
72283	天潤曲軸	707,072	0.06%
72284	亞太股份	383,793	0.05%
72285	世聯行	824,746	0.04%
72287	奇正藏藥	82,815	0.02%
72288	超華科技	10,100	0.00%
72292	奧飛娛樂	4,088,240	0.30%
72293	羅萊生活	1,492,844	0.20%
72294	信立泰	25,806,232	2.46%
72296	輝煌科技	9,693	0.00%
72297	博雲新材	45,000	0.00%
72298	中電興發	278,325	0.03%
72299	聖農發展	21,867,837	1.76%
72300	太陽電纜	120	0.00%
72301	齊心集團	2,800,659	0.43%
72302	西部建設	456,353	0.03%
72303	美盈森	1,729,698	0.11%
72304	洋河股份	95,291,687	6.32%
72305	南國置業	3,007,025	0.17%
72307	北新路橋	78,299	0.00%
72308	威創股份	2,953,455	0.32%
72309	中利集團	406,505	0.04%
72310	東方園林	10,348,013	0.38%
72311	海大集團	30,303,973	1.91%
72312	三泰控股	8,900	0.00%
72313	日海智能	7,203,217	2.30%
72314	南山控股	3,038,894	0.11%
72315	焦點科技	11,031	0.00%
72317	眾生藥業	8,799,697	1.08%
72318	久立特材	47,880	0.00%
72320	海峽股份	349,644	0.05%
72321	華英農業	4,600	0.00%
72322	理工環科	199,811	0.05%
72324	普利特	2,716,436	0.66%
72325	洪濤股份	890,349	0.07%
72326	永太科技	151,907	0.01%
72327	富安娜	6,130,689	0.70%
72329	皇氏集團	39,339	0.00%
72332	仙琚製藥	8,090,418	0.88%
72334	英威騰	544,114	0.07%
72335	科華恆盛	270,177	0.09%
72339	積成電子	34,300	0.00%
72340	格林美	11,444,020	0.27%
72341	新綸科技	20,842,449	1.81%
72342	巨力索具	24,443	0.00%
72343	慈文傳媒	2,574,739	0.54%
72344	海寧皮城	5,135,554	0.40%
72345	潮宏基	11,361,875	1.25%
72348	高樂股份	64,719	0.00%
72349	精華製藥	2,984,773	0.35%
72352	順豐控股	14,969,693	0.33%
72353	傑瑞股份	29,428,613	3.07%
72354	天神娛樂	1,738,720	0.18%
72355	興民智通	40,400	0.00%
72358	森源電氣	642,245	0.06%
72359	北訊集團	2,561,692	0.23%
72361	神劍股份	315,084	0.03%
72364	中恆電氣	428,355	0.07%
72365	永安藥業	1,978,659	0.67%
72366	台海核電	8,311,976	0.95%
72367	康力電梯	739,447	0.09%
72368	太極股份	470,368	0.11%
72371	北方華創	1,201,626	0.26%
72372	偉星新材	33,250,284	2.53%
72373	千方科技	4,747,505	0.32%
72375	亞廈股份	786,756	0.05%
72376	新北洋	7,825,173	1.17%
72378	章源鎢業	338,639	0.03%
72382	藍帆醫療	5,013,639	0.52%
72383	合眾思壯	817,627	0.11%
72384	東山精密	5,221,507	0.32%
72385	大北農	10,508,348	0.24%
72387	維信諾	1,274,801	0.09%
72389	南洋科技	484,229	0.05%
72390	信邦製藥	16,997,182	1.01%
72392	北京利爾	1,248,188	0.10%
72393	力生製藥	72,534	0.03%
72396	星網銳捷	7,441,333	1.27%
72399	海普瑞	1,932,869	0.15%
72400	省廣集團	8,151,571	0.46%
72402	和而泰	859,582	0.10%
72405	四維圖新	3,364,431	0.25%
72407	多氟多	412,431	0.05%
72408	齊翔騰達	11,273,231	0.63%
72409	雅克科技	160,957	0.03%
72410	廣聯達	26,429,862	2.36%
72411	必康股份	1,478,708	0.09%
72413	雷科防務	1,576,627	0.13%
72414	高德紅外	482,209	0.07%
72415	海康威視	1,006,195,514	10.90%
72416	愛施德	1,610,551	0.12%
72418	康盛股份	1,825,979	0.16%
72419	天虹股份	44,334,933	3.69%
72421	達實智能	676,200	0.03%
72422	科倫藥業	37,060,884	2.57%
72424	貴州百靈	532,360	0.03%
72425	凱撒文化	5,327,777	0.65%
72426	勝利精密	18,464,189	0.53%
72427	*ST尤夫	214,125	0.05%
72428	雲南鍺業	286,884	0.04%
72429	兆馳股份	2,137,259	0.04%
72430	杭氧股份	13,944,244	1.44%
72431	棕櫚股份	304,239	0.02%
72432	九安醫療	102,900	0.02%
72433	太安堂	1,460,552	0.18%
72434	萬里揚	362,572	0.02%
72436	興森科技	623,170	0.04%
72437	譽衡藥業	1,871,703	0.08%
72439	啟明星辰	12,486,187	1.39%
72440	閏土股份	16,689,220	1.45%
72443	金洲管道	5,018	0.00%
72444	巨星科技	2,055,461	0.19%
72445	中南文化	596,221	0.04%
72446	盛路通信	346,972	0.04%
72447	晨鑫科技	793,790	0.05%
72448	中原內配	48,024	0.00%
72449	國星光電	1,314,958	0.21%
72450	康得新	91,340,696	2.57%
72456	歐菲科技	53,278,333	1.96%
72458	益生股份	583,562	0.17%
72460	贛鋒鋰業	6,860,917	0.61%
72461	珠江啤酒	1,995,951	0.09%
72462	嘉事堂	706,622	0.28%
72463	滬電股份	111,537,481	6.48%
72464	眾應互聯	1,692,145	0.51%
72465	海格通信	12,923,737	0.56%
72466	天齊鋰業	9,427,707	0.82%
72467	二六三	271,788	0.03%
72468	申通快遞	4,838,618	0.31%
72470	金正大	30,083,569	0.95%
72471	中超控股	1,132	0.00%
72474	榕基軟件	48,363	0.00%
72475	立訊精密	103,571,659	2.51%
72476	寶莫股份	2,300	0.00%
72477	雛鷹農牧	3,212,347	0.10%
72479	富春環保	1,081,713	0.12%
72480	新築股份	134,504	0.02%
72481	雙塔食品	4,406,350	0.34%
72482	廣田集團	3,774,654	0.24%
72484	江海股份	9,533,681	1.16%
72488	金固股份	109,357	0.01%
72489	浙江永強	3,516,327	0.16%
72490	山東墨龍	78,823	0.01%
72491	通鼎互聯	419,714	0.03%
72493	榮盛石化	16,570,014	0.26%
72496	ST輝豐	822,566	0.05%
72497	雅化集團	408,907	0.04%
72498	漢纜股份	2,164,277	0.06%
72500	山西證券	5,377,260	0.19%
72501	利源精製	2,402,906	0.19%
72502	驊威文化	1,943,660	0.22%
72503	搜于特	2,579,230	0.08%
72504	弘高創意	6,000	0.00%
72505	大康農業	1,555,811	0.02%
72506	協鑫集成	8,640,332	0.17%
72507	涪陵榨菜	34,849,611	4.41%
72508	老闆電器	92,400,992	9.73%
72509	天廣中茂	3,053,417	0.12%
72510	天汽模	11,800	0.00%
72511	中順潔柔	911,045	0.07%
72512	達華智能	1,968,636	0.17%
72515	金字火腿	238,093	0.02%
72516	曠達科技	1,931,300	0.12%
72517	愷英網絡	9,017,399	0.41%
72518	科士達	4,431,039	0.75%
72519	銀河電子	5,587,918	0.49%
72522	浙江眾成	341,201	0.03%
72527	新時達	717,261	0.11%
72528	英飛拓	101	0.00%
72530	金財互聯	789,740	0.10%
72531	天順風能	3,215,068	0.18%
72537	海聯金匯	10,017,108	0.80%
72538	司爾特	345,680	0.04%
72539	雲圖控股	13,594	0.00%
72540	亞太科技	3,749,069	0.29%
72542	中化岩土	284,058	0.01%
72544	傑賽科技	1,465,775	0.25%
72545	東方鐵塔	1,087,050	0.08%
72546	新聯電子	29	0.00%
72547	春興精工	452,943	0.04%
72550	千紅製藥	990,074	0.07%
72551	尚榮醫療	57,981	0.00%
72554	惠博普	62,402	0.00%
72555	三七互娛	4,201,594	0.19%
72556	輝隆股份	7,700	0.00%
72557	洽洽食品	1,432,110	0.28%
72558	巨人網絡	4,335,663	0.21%
72561	徐家匯	37,410	0.00%
72563	森馬服飾	22,125,930	0.81%
72564	天沃科技	21,757	0.00%
72567	唐人神	1,429,934	0.17%
72568	百潤股份	687,100	0.12%
72570	*ST因美	5,711,942	0.55%
72572	索菲亞	62,070,329	6.72%
72573	清新環境	2,029,687	0.18%
72574	明牌珠寶	3,403	0.00%
72577	雷柏科技	456,833	0.16%
72581	未名醫藥	3,015,825	0.45%
72583	海能達	65,277,432	3.59%
72586	圍海股份	1,961,835	0.17%
72588	史丹利	2,817,969	0.24%
72589	瑞康醫藥	3,010,591	0.20%
72590	萬安科技	183,914	0.03%
72594	比亞迪	22,180,478	1.22%
72595	豪邁科技	6,652,626	0.83%
72596	海南瑞澤	2,293,813	0.21%
72597	金禾實業	20,965,842	3.75%
72600	領益智造	10,123,480	0.14%
72601	龍蟒佰利	1,193,192	0.05%
72602	世紀華通	7,032,250	0.48%
72603	以嶺藥業	1,104,831	0.09%
72604	*ST龍力	32,011	0.00%
72608	江蘇國信	973,685	0.02%
72609	捷順科技	1,296,014	0.19%
72610	愛康科技	644,539	0.01%
72611	東方精工	427,717	0.02%
72612	朗姿股份	100	0.00%
72614	奧佳華	5,463,180	0.97%
72616	長青集團	29,083	0.00%
